URL,Out-links
https://en.wikipedia.org/wiki/Andrew_Strominger,321
https://en.wikipedia.org/wiki/S2CID_(identifier),284
https://en.wikipedia.org/wiki/M-theory#cite_note-61,724
https://en.wikipedia.org/wiki/M-theory#cite_note-55,724
https://en.wikipedia.org/wiki/S-duality,440
https://en.wikipedia.org/wiki/M-theory#Branes,724
https://en.wikipedia.org/wiki/M-theory#Kaluza–Klein_theory,724
https://en.wikipedia.org/wiki/M-theory#cite_ref-29,724
https://en.wikipedia.org/wiki/M-theory#cite_ref-5,724
https://en.wikipedia.org/wiki/Category:Wikipedia_articles_needing_clarification_from_December_2016,500
https://en.wikipedia.org/wiki/M-theory#cite_ref-74,724
https://en.wikipedia.org/wiki/N-sphere,303
https://en.wikipedia.org/wiki/Product_space,164
https://en.wikipedia.org/wiki/Hyperk%C3%A4hler_manifold,361
"https://en.wikipedia.org/wiki/M-theory#cite_ref-Becker,_Becker,_and_Schwarz_2007,_p._12_7-1",724
https://en.wikipedia.org/wiki/Nambu%E2%80%93Goto_action,315
https://en.wikipedia.org/wiki/Supergravity_theory,749
https://en.wikipedia.org/wiki/Ryan_Rohm,103
https://en.wikipedia.org/w/index.php?title=M-theory&action=edit&section=21,51
https://en.wikipedia.org/wiki/M-theory#cite_note-autogenerated1-14,724
https://en.wikipedia.org/wiki/M-theory#cite_note-25,724
https://en.wikipedia.org/wiki/Stephen_Shenker,105
https://en.wikipedia.org/w/index.php?title=M-theory&action=edit&section=18,51
https://en.wikipedia.org/wiki/Mathematical_theory,607
https://en.wikipedia.org/wiki/String_duality,116
https://en.wikipedia.org/wiki/M-theory#cite_note-45,724
https://en.wikipedia.org/wiki/M-theory#cite_note-5,724
https://en.wikipedia.org/wiki/M-theory#cite_note-72,724
https://en.wikipedia.org/wiki/M-theory#cite_ref-3,724
https://en.wikipedia.org/wiki/M-theory#cite_note-81,724
https://en.wikipedia.org/wiki/M-theory#cite_ref-41,724
"https://en.wikipedia.org/wiki/M-theory#cite_ref-Maldacena_2005,_p._60_62-2",724
https://en.wikipedia.org/wiki/M-theory#cite_ref-55,724
https://en.wikipedia.org/wiki/Special:BookSources/978-0-13-111892-8,690
https://en.wikipedia.org/wiki/String_phenomenology,199
https://en.wikipedia.org/wiki/M-theory#cite_note-15,724
https://en.wikipedia.org/wiki/Type_I_string_theory,299
https://en.wikipedia.org/wiki/University_of_Southern_California,1874
https://en.wikipedia.org/wiki/Quantum_gravity,921
https://en.wikipedia.org/wiki/Probability,684
https://en.wikipedia.org/wiki/Leonard_Susskind,343
https://en.wikipedia.org/wiki/M-theory#cite_ref-11,724
https://en.wikipedia.org/w/index.php?title=M-theory&action=edit&section=7,51
"https://en.wikipedia.org/wiki/M-theory#cite_ref-Connes,_Douglas,_and_Schwarz_1998_52-1",724
https://en.wikipedia.org/wiki/Anton_Kapustin,90
https://en.wikipedia.org/wiki/Edward_Witten,777
https://en.wikipedia.org/wiki/Special:BookSources/978-0-521-88032-9,690
https://en.wikipedia.org/wiki/Dilaton,571
"https://en.wikipedia.org/wiki/M-theory#cite_note-Maldacena_2005,_p._61-63",724
https://en.wikipedia.org/wiki/Template:Cite_journal,559
https://en.wikipedia.org/wiki/M-theory#cite_note-50,724
https://en.wikipedia.org/wiki/Joseph_Polchinski,347
https://en.wikipedia.org/wiki/M-theory#cite_ref-24,724
https://en.wikipedia.org/wiki/M-theory#cite_note-27,724
https://en.wikipedia.org/w/index.php?title=M-theory&action=edit&section=1,51
